"","fips_code","civilian_labor_force_2018","employed_2018","unemployed_2018","unemployment_rate_2018","civilian_labor_force_2019","employed_2019","unemployed_2019","unemployment_rate_2019","civilian_labor_force_2020","employed_2020","unemployed_2020","unemployment_rate_2020","civilian_labor_force_2021","employed_2021","unemployed_2021","unemployment_rate_2021","civilian_labor_force_2022","employed_2022","unemployed_2022","unemployment_rate_2022"
"2876","51145",14083,13704,379,2.7,14383,14022,361,2.5,14080,13375,705,5,14153,13742,411,2.9,14698,14325,373,2.5
"2877","51147",10444,10041,403,3.9,10463,10073,390,3.7,10086,9412,674,6.7,10017,9531,486,4.9,9978,9584,394,3.9
"2878","51149",15047,14498,549,3.6,15208,14702,506,3.3,14895,13895,1000,6.7,14931,14258,673,4.5,15425,14897,528,3.4
"2879","51153",243484,236756,6728,2.8,248238,241973,6265,2.5,246236,229633,16603,6.7,245005,235333,9672,3.9,251206,244349,6857,2.7
"2880","51155",16037,15480,557,3.5,16274,15727,547,3.4,16123,14810,1313,8.1,16099,15460,639,4,16647,16132,515,3.1
"2881","51157",3655,3554,101,2.8,3776,3682,94,2.5,3602,3431,171,4.7,3636,3529,107,2.9,3719,3625,94,2.5
"2882","51159",4066,3939,127,3.1,4081,3960,121,3,4014,3811,203,5.1,3973,3833,140,3.5,3995,3880,115,2.9
"2883","51161",49269,47922,1347,2.7,49858,48606,1252,2.5,48770,46198,2572,5.3,48627,47089,1538,3.2,49877,48598,1279,2.6
"2884","51163",10611,10291,320,3,10840,10547,293,2.7,10373,9781,592,5.7,10523,10132,391,3.7,10827,10516,311,2.9
"2885","51165",41252,40145,1107,2.7,42678,41674,1004,2.4,41503,39479,2024,4.9,41987,40739,1248,3,42950,41852,1098,2.6
"2886","51167",11232,10750,482,4.3,11280,10813,467,4.1,11128,10361,767,6.9,10772,10302,470,4.4,10921,10531,390,3.6
"2887","51169",9137,8838,299,3.3,9137,8854,283,3.1,8946,8448,498,5.6,8909,8587,322,3.6,9222,8926,296,3.2
"2888","51171",22261,21623,638,2.9,22346,21783,563,2.5,22035,20827,1208,5.5,21842,21057,785,3.6,22075,21455,620,2.8
"2889","51173",13716,13167,549,4,13749,13242,507,3.7,13347,12453,894,6.7,13568,13002,566,4.2,13569,13138,431,3.2
"2890","51175",9066,8813,253,2.8,9162,8920,242,2.6,9037,8575,462,5.1,8850,8541,309,3.5,8884,8634,250,2.8
"2891","51177",66424,64377,2047,3.1,68420,66450,1970,2.9,67617,63432,4185,6.2,67579,65012,2567,3.8,69507,67457,2050,2.9
"2892","51179",71426,69301,2125,3,73873,71853,2020,2.7,73380,69118,4262,5.8,73479,70794,2685,3.7,75743,73567,2176,2.9
"2893","51181",3766,3637,129,3.4,3682,3557,125,3.4,3582,3369,213,5.9,3565,3430,135,3.8,3610,3503,107,3
"2894","51183",3776,3588,188,5,3784,3613,171,4.5,3672,3344,328,8.9,3653,3421,232,6.4,3699,3542,157,4.2
"2895","51185",15974,15266,708,4.4,15723,15045,678,4.3,15427,14203,1224,7.9,15126,14328,798,5.3,15381,14730,651,4.2
"2896","51187",20253,19627,626,3.1,20626,20049,577,2.8,20221,18999,1222,6,20211,19490,721,3.6,20781,20185,596,2.9
"2897","51191",26772,25862,910,3.4,26415,25537,878,3.3,25815,24262,1553,6,25578,24659,919,3.6,26424,25653,771,2.9
"2898","51193",9408,9062,346,3.7,9546,9214,332,3.5,9470,8895,575,6.1,9609,9185,424,4.4,9596,9292,304,3.2
"2899","51195",13262,12603,659,5,13390,12776,614,4.6,13054,12032,1022,7.8,12744,12075,669,5.2,12808,12279,529,4.1
"2900","51197",13783,13266,517,3.8,13774,13285,489,3.6,13785,12680,1105,8,13639,13086,553,4.1,14127,13695,432,3.1
"2901","51199",32790,31870,920,2.8,33214,32336,878,2.6,32597,30724,1873,5.7,32540,31462,1078,3.3,33233,32313,920,2.8
"2902","51510",100401,98108,2293,2.3,101228,99085,2143,2.1,98782,92614,6168,6.2,98648,94940,3708,3.8,100923,98539,2384,2.4
"2903","51520",7206,6934,272,3.8,7319,7046,273,3.7,7517,6928,589,7.8,7405,7056,349,4.7,7587,7329,258,3.4
"2904","51530",3364,3258,106,3.2,3476,3383,93,2.7,3181,2997,184,5.8,2992,2874,118,3.9,3087,2992,95,3.1
"2905","51540",26070,25402,668,2.6,26240,25623,617,2.4,25133,23437,1696,6.7,25037,24122,915,3.7,25767,25093,674,2.6
"2906","51550",122800,119058,3742,3,124674,121122,3552,2.8,122286,114549,7737,6.3,121943,117268,4675,3.8,124126,120472,3654,2.9
"2907","51570",8773,8479,294,3.4,8591,8315,276,3.2,8336,7716,620,7.4,8316,7922,394,4.7,8551,8275,276,3.2
"2908","51580",2410,2297,113,4.7,2415,2317,98,4.1,2403,2163,240,10,2297,2164,133,5.8,2303,2208,95,4.1
"2909","51590",19654,18651,1003,5.1,19183,18231,952,5,19160,17236,1924,10,18632,17447,1185,6.4,18713,17844,869,4.6
"2910","51595",2343,2231,112,4.8,2311,2197,114,4.9,2339,2072,267,11.4,2356,2175,181,7.7,2340,2230,110,4.7
"2911","51600",13327,13021,306,2.3,13225,12942,283,2.1,12618,11859,759,6,12596,12165,431,3.4,12929,12613,316,2.4
"2912","51610",8516,8331,185,2.2,8561,8383,178,2.1,8207,7882,325,4,8308,8086,222,2.7,8573,8384,189,2.2
"2913","51620",3604,3446,158,4.4,3599,3457,142,3.9,3629,3314,315,8.7,3521,3286,235,6.7,3456,3315,141,4.1
"2914","51630",14020,13531,489,3.5,14182,13707,475,3.3,14100,13060,1040,7.4,14035,13382,653,4.7,14388,13904,484,3.4
"2915","51640",2942,2840,102,3.5,2927,2833,94,3.2,2868,2638,230,8,2823,2705,118,4.2,2852,2763,89,3.1
"2916","51650",64521,61892,2629,4.1,64920,62484,2436,3.8,64671,58980,5691,8.8,63928,60381,3547,5.5,64520,62037,2483,3.8
"2917","51660",24655,23790,865,3.5,24788,23993,795,3.2,24232,22621,1611,6.6,24355,23361,994,4.1,24936,24076,860,3.4
"2918","51670",9686,9219,467,4.8,9666,9251,415,4.3,9687,8601,1086,11.2,9512,8823,689,7.2,9655,9229,426,4.4
"2919","51678",2086,1987,99,4.7,2096,1998,98,4.7,2032,1885,147,7.2,2090,1986,104,5,2222,2130,92,4.1
"2920","51680",36391,34924,1467,4,36639,35287,1352,3.7,35666,32975,2691,7.5,35240,33459,1781,5.1,35743,34346,1397,3.9
"2921","51683",21861,21267,594,2.7,21887,21338,549,2.5,21381,19927,1454,6.8,21263,20432,831,3.9,21774,21203,571,2.6
"2922","51685",9300,9045,255,2.7,9525,9290,235,2.5,9661,8992,669,6.9,9590,9227,363,3.8,9810,9562,248,2.5
"2923","51690",5492,5238,254,4.6,5487,5264,223,4.1,5627,4990,637,11.3,5557,5149,408,7.3,5552,5297,255,4.6
"2924","51700",88931,85683,3248,3.7,89733,86656,3077,3.4,89148,81125,8023,9,87840,83045,4795,5.5,88569,85347,3222,3.6
"2925","51710",111790,107699,4091,3.7,111805,107964,3841,3.4,111223,101190,10033,9,109711,103587,6124,5.6,110356,106458,3898,3.5
"2926","51720",1672,1605,67,4,1684,1623,61,3.6,1652,1525,127,7.7,1609,1529,80,5,1598,1538,60,3.8
"2927","51730",13039,12233,806,6.2,12953,12229,724,5.6,13043,11124,1919,14.7,12709,11418,1291,10.2,12646,11933,713,5.6
"2928","51735",6387,6215,172,2.7,6472,6317,155,2.4,6199,5929,270,4.4,6246,6071,175,2.8,6379,6222,157,2.5
"2929","51740",44342,42519,1823,4.1,44480,42753,1727,3.9,44758,40364,4394,9.8,44192,41329,2863,6.5,44170,42462,1708,3.9
"2930","51750",8650,8320,330,3.8,8727,8419,308,3.5,8496,7941,555,6.5,8639,8283,356,4.1,8987,8668,319,3.5
"2931","51760",118035,113838,4197,3.6,119328,115433,3895,3.3,119939,109002,10937,9.1,118245,111931,6314,5.3,120998,116881,4117,3.4
"2932","51770",49080,47482,1598,3.3,49212,47724,1488,3,49070,45160,3910,8,48354,46035,2319,4.8,49077,47513,1564,3.2
"2933","51775",12957,12569,388,3,12917,12560,357,2.8,12668,11907,761,6,12579,12129,450,3.6,12905,12531,374,2.9
"2934","51790",12064,11718,346,2.9,12282,11954,328,2.7,12180,11384,796,6.5,12049,11588,461,3.8,12420,12080,340,2.7
"2935","51800",44684,43234,1450,3.2,45399,44032,1367,3,45083,42082,3001,6.7,45037,43069,1968,4.4,45681,44255,1426,3.1
"2936","51810",233270,226560,6710,2.9,234572,228302,6270,2.7,229506,214678,14828,6.5,228327,219893,8434,3.7,232263,225770,6493,2.8
"2937","51820",10563,10220,343,3.2,10728,10420,308,2.9,10589,9863,726,6.9,10471,10038,433,4.1,10795,10472,323,3
"2938","51830",6700,6428,272,4.1,6765,6505,260,3.8,6797,6223,574,8.4,6699,6375,324,4.8,6824,6545,279,4.1
"2939","51840",14604,14167,437,3,14815,14404,411,2.8,14599,13699,900,6.2,14670,14155,515,3.5,15098,14687,411,2.7
"2940","53001",9426,8914,512,5.4,9970,9402,568,5.7,9434,8762,672,7.1,9836,9298,538,5.5,9947,9436,511,5.1
"2941","53003",10241,9801,440,4.3,10454,10021,433,4.1,10502,9966,536,5.1,10552,10147,405,3.8,10654,10235,419,3.9
"2942","53005",99495,94292,5203,5.2,104008,98501,5507,5.3,103942,95516,8426,8.1,104008,98090,5918,5.7,106236,100878,5358,5
"2943","53007",45344,43272,2072,4.6,45431,43199,2232,4.9,44640,40958,3682,8.2,44341,41948,2393,5.4,44776,42616,2160,4.8
"2944","53009",28248,26447,1801,6.4,29090,27152,1938,6.7,29351,26381,2970,10.1,29029,27107,1922,6.6,29022,27276,1746,6
"2945","53011",234201,223014,11187,4.8,246958,235243,11715,4.7,247678,226978,20700,8.4,243695,230205,13490,5.5,249056,237315,11741,4.7
"2946","53013",1800,1701,99,5.5,1835,1735,100,5.4,1744,1618,126,7.2,1750,1654,96,5.5,1776,1679,97,5.5
"2947","53015",46552,43800,2752,5.9,48395,45473,2922,6,48972,44466,4506,9.2,48156,45062,3094,6.4,48987,46205,2782,5.7
"2948","53017",21856,20696,1160,5.3,22304,21044,1260,5.6,21510,19712,1798,8.4,21407,20189,1218,5.7,21963,20798,1165,5.3
"2949","53019",2520,2228,292,11.6,2529,2242,287,11.3,2469,2187,282,11.4,2321,2113,208,9,2273,2054,219,9.6
"2950","53021",41864,39315,2549,6.1,43398,40588,2810,6.5,43327,39497,3830,8.8,43180,40292,2888,6.7,44261,41534,2727,6.2
"2951","53023",909,857,52,5.7,916,865,51,5.6,828,759,69,8.3,806,757,49,6.1,801,745,56,7
"2952","53025",46751,43838,2913,6.2,47694,44413,3281,6.9,47795,43627,4168,8.7,46834,43693,3141,6.7,49103,46143,2960,6
"2953","53027",28387,26481,1906,6.7,29206,27117,2089,7.2,29175,25776,3399,11.7,28778,26535,2243,7.8,29198,27237,1961,6.7
"2954","53029",34839,33024,1815,5.2,36279,34425,1854,5.1,36606,33616,2990,8.2,36230,34162,2068,5.7,36831,35010,1821,4.9
"2955","53031",12327,11616,711,5.8,12982,12239,743,5.7,13109,11879,1230,9.4,12717,11918,799,6.3,12682,11978,704,5.6
"2956","53033",1262879,1221525,41354,3.3,1288392,1253834,34558,2.7,1284350,1184981,99369,7.7,1279701,1226727,52974,4.1,1319911,1281609,38302,2.9
"2957","53035",124105,118376,5729,4.6,129614,123638,5976,4.6,130046,120108,9938,7.6,127157,120604,6553,5.2,129146,123313,5833,4.5
"2958","53037",22136,20927,1209,5.5,23820,22527,1293,5.4,22648,20640,2008,8.9,21726,20332,1394,6.4,22514,21199,1315,5.8
"2959","53039",10141,9567,574,5.7,10374,9759,615,5.9,9901,9099,802,8.1,9892,9275,617,6.2,9832,9259,573,5.8
"2960","53041",34093,31956,2137,6.3,35211,33022,2189,6.2,35187,31912,3275,9.3,34467,32262,2205,6.4,34855,32755,2100,6
"2961","53043",5100,4852,248,4.9,5085,4827,258,5.1,4721,4406,315,6.7,4629,4395,234,5.1,4645,4395,250,5.4
"2962","53045",24568,23018,1550,6.3,25452,23826,1626,6.4,25664,23147,2517,9.8,25102,23347,1755,7,25346,23741,1605,6.3
"2963","53047",20713,19379,1334,6.4,20623,19224,1399,6.8,19792,18048,1744,8.8,19350,18053,1297,6.7,19593,18337,1256,6.4
"2964","53049",8455,7873,582,6.9,8615,8006,609,7.1,8423,7506,917,10.9,8478,7807,671,7.9,8762,8164,598,6.8
"2965","53051",4868,4521,347,7.1,5089,4683,406,8,5090,4564,526,10.3,5104,4713,391,7.7,5163,4806,357,6.9
"2966","53053",427891,405803,22088,5.2,446672,423491,23181,5.2,455770,412397,43373,9.5,445825,418632,27193,6.1,453584,430230,23354,5.1
"2967","53055",8323,7999,324,3.9,8726,8391,335,3.8,8256,7593,663,8,8382,7959,423,5,8865,8516,349,3.9
"2968","53057",60855,57699,3156,5.2,63819,60332,3487,5.5,63026,56908,6118,9.7,61280,57381,3899,6.4,61757,58498,3259,5.3
"2969","53059",5379,5080,299,5.6,5671,5362,309,5.4,5543,5038,505,9.1,5453,5104,349,6.4,5565,5271,294,5.3
"2970","53061",430205,414869,15336,3.6,438686,425807,12879,2.9,440728,402364,38364,8.7,437436,416470,20966,4.8,449837,435227,14610,3.2
"2971","53063",246486,233663,12823,5.2,257459,243815,13644,5.3,259796,237347,22449,8.6,259279,245137,14142,5.5,263187,250541,12646,4.8
"2972","53065",18472,17158,1314,7.1,19153,17798,1355,7.1,18789,17052,1737,9.2,18889,17607,1282,6.8,19223,17931,1292,6.7
"2973","53067",138732,132120,6612,4.8,143939,136894,7045,4.9,145539,133596,11943,8.2,144912,137276,7636,5.3,148608,141683,6925,4.7
"2974","53069",1339,1250,89,6.6,1387,1295,92,6.6,1411,1289,122,8.6,1345,1254,91,6.8,1376,1283,93,6.8
"2975","53071",29495,28107,1388,4.7,30465,28959,1506,4.9,30351,28291,2060,6.8,30395,28914,1481,4.9,30723,29306,1417,4.6
"2976","53073",112225,106891,5334,4.8,116473,110600,5873,5,115134,104424,10710,9.3,112503,105678,6825,6.1,115087,109454,5633,4.9
"2977","53075",23666,22629,1037,4.4,24400,23327,1073,4.4,22532,21254,1278,5.7,23425,22400,1025,4.4,23236,22150,1086,4.7
"2978","53077",129654,121436,8218,6.3,133308,123890,9418,7.1,132309,119710,12599,9.5,130342,121211,9131,7,131967,123515,8452,6.4
"2979","54001",6929,6521,408,5.9,7188,6758,430,6,7168,6578,590,8.2,7188,6807,381,5.3,7379,7056,323,4.4
"2980","54003",58010,55694,2316,4,58935,56821,2114,3.6,57863,54316,3547,6.1,59357,57192,2165,3.6,60015,58268,1747,2.9
"2981","54005",7517,7066,451,6,7373,6967,406,5.5,7333,6574,759,10.4,7100,6663,437,6.2,7060,6740,320,4.5
"2982","54007",5146,4790,356,6.9,5233,4842,391,7.5,5176,4649,527,10.2,5059,4717,342,6.8,5029,4722,307,6.1
"2983","54009",9949,9355,594,6,9970,9448,522,5.2,9720,8862,858,8.8,9822,9223,599,6.1,9877,9428,449,4.5
"2984","54011",41411,39490,1921,4.6,41366,39631,1735,4.2,41262,38012,3250,7.9,40957,39023,1934,4.7,41507,40036,1471,3.5
"2985","54013",2439,2188,251,10.3,2558,2224,334,13.1,2484,2088,396,15.9,2445,2191,254,10.4,2460,2258,202,8.2
"2986","54015",3147,2887,260,8.3,3144,2873,271,8.6,3094,2710,384,12.4,2986,2752,234,7.8,2963,2786,177,6
"2987","54017",3994,3840,154,3.9,3996,3817,179,4.5,3885,3650,235,6,3866,3706,160,4.1,3849,3731,118,3.1
"2988","54019",16037,15035,1002,6.2,16216,15290,926,5.7,15954,14378,1576,9.9,15663,14676,987,6.3,15725,14991,734,4.7
"2989","54021",2387,2238,149,6.2,2371,2209,162,6.8,2286,2056,230,10.1,2333,2173,160,6.9,2348,2226,122,5.2
"2990","54023",5871,5543,328,5.6,5957,5628,329,5.5,5888,5511,377,6.4,5970,5701,269,4.5,5957,5737,220,3.7
"2991","54025",15776,14988,788,5,15969,15223,746,4.7,15476,14245,1231,8,15724,15016,708,4.5,15484,14899,585,3.8
"2992","54027",10497,10056,441,4.2,10661,10245,416,3.9,10603,10026,577,5.4,10930,10551,379,3.5,11233,10936,297,2.6
"2993","54029",13005,12253,752,5.8,13075,12395,680,5.2,12941,11663,1278,9.9,12941,12128,813,6.3,13031,12393,638,4.9
"2994","54031",5833,5518,315,5.4,5797,5497,300,5.2,5723,5315,408,7.1,5631,5350,281,5,5697,5467,230,4
"2995","54033",34410,32880,1530,4.4,34525,32975,1550,4.5,33564,30931,2633,7.8,33501,31912,1589,4.7,33748,32532,1216,3.6
"2996","54035",16345,15703,642,3.9,13340,12662,678,5.1,12452,11388,1064,8.5,11750,11068,682,5.8,11753,11245,508,4.3
"2997","54037",29972,28986,986,3.3,30512,29554,958,3.1,29547,27807,1740,5.9,30207,29256,951,3.1,30814,30049,765,2.5
"2998","54039",83216,78999,4217,5.1,82453,78636,3817,4.6,81938,74795,7143,8.7,80038,75807,4231,5.3,79669,76671,2998,3.8
"2999","54041",6731,6362,369,5.5,6795,6369,426,6.3,6177,5510,667,10.8,6118,5692,426,7,6367,6069,298,4.7
"3000","54043",7183,6695,488,6.8,7204,6744,460,6.4,7078,6372,706,10,7004,6541,463,6.6,7062,6708,354,5
"3001","54045",10835,10099,736,6.8,11149,10483,666,6,11023,9704,1319,12,11035,10310,725,6.6,11235,10755,480,4.3
"3002","54047",4500,4085,415,9.2,4453,4043,410,9.2,4392,3850,542,12.3,4191,3841,350,8.4,4105,3847,258,6.3
"3003","54049",25452,24022,1430,5.6,25686,24372,1314,5.1,24823,22688,2135,8.6,24851,23534,1317,5.3,25292,24195,1097,4.3
"3004","54051",14280,13465,815,5.7,14137,13230,907,6.4,13323,12011,1312,9.8,13213,12384,829,6.3,13063,12409,654,5
"3005","54053",10018,9331,687,6.9,10272,9656,616,6,10204,9350,854,8.4,10312,9747,565,5.5,10450,10003,447,4.3
"3006","54055",21185,19878,1307,6.2,20944,19743,1201,5.7,20664,18761,1903,9.2,20482,19241,1241,6.1,20514,19598,916,4.5
"3007","54057",12407,11736,671,5.4,12606,11879,727,5.8,12023,11123,900,7.5,12117,11542,575,4.7,12526,12054,472,3.8
"3008","54059",6906,6391,515,7.5,6889,6419,470,6.8,6700,5751,949,14.2,6210,5659,551,8.9,6361,6005,356,5.6
"3009","54061",54210,52029,2181,4,54683,52681,2002,3.7,53991,50605,3386,6.3,54912,52687,2225,4.1,55550,53656,1894,3.4
"3010","54063",5848,5571,277,4.7,5990,5726,264,4.4,5970,5551,419,7,6022,5795,227,3.8,6191,5982,209,3.4
"3011","54065",8041,7701,340,4.2,8202,7881,321,3.9,8206,7714,492,6,8395,8095,300,3.6,8551,8310,241,2.8
"3012","54067",9378,8785,593,6.3,9458,8855,603,6.4,9247,8287,960,10.4,8979,8438,541,6,8974,8558,416,4.6
"3013","54069",21532,20559,973,4.5,21162,20199,963,4.6,20169,18493,1676,8.3,20107,19064,1043,5.2,19894,19102,792,4
"3014","54071",3568,3437,131,3.7,3691,3547,144,3.9,3620,3443,177,4.9,3720,3606,114,3.1,3826,3728,98,2.6
"3015","54073",2871,2696,175,6.1,2906,2706,200,6.9,2667,2372,295,11.1,2672,2481,191,7.1,2673,2530,143,5.3
"3016","54075",3836,3604,232,6,3894,3673,221,5.7,3783,3438,345,9.1,3863,3667,196,5.1,4024,3865,159,4
"3017","54077",15480,14684,796,5.1,15536,14818,718,4.6,15172,14070,1102,7.3,15400,14685,715,4.6,15600,14973,627,4
"3018","54079",26628,25343,1285,4.8,26893,25714,1179,4.4,26732,24778,1954,7.3,26581,25440,1141,4.3,27011,26119,892,3.3
"3019","54081",29990,28452,1538,5.1,30456,29020,1436,4.7,30004,27357,2647,8.8,29480,27907,1573,5.3,29605,28513,1092,3.7
"3020","54083",12147,11491,656,5.4,12378,11638,740,6,12137,11036,1101,9.1,11870,11199,671,5.7,11776,11226,550,4.7
"3021","54085",4354,4125,229,5.3,4397,4145,252,5.7,4335,3977,358,8.3,4298,4057,241,5.6,4228,4052,176,4.2
"3022","54087",4994,4609,385,7.7,5118,4624,494,9.7,5068,4448,620,12.2,4946,4526,420,8.5,4969,4654,315,6.3
"3023","54089",4250,3995,255,6,4343,4102,241,5.5,4321,3988,333,7.7,4459,4247,212,4.8,4632,4461,171,3.7
"3024","54091",7858,7484,374,4.8,7903,7516,387,4.9,7693,7132,561,7.3,7782,7416,366,4.7,7925,7622,303,3.8
"3025","54093",3360,3179,181,5.4,3344,3170,174,5.2,3293,3021,272,8.3,3400,3217,183,5.4,3517,3382,135,3.8
"3026","54095",3129,2905,224,7.2,3157,2912,245,7.8,3001,2684,317,10.6,2924,2689,235,8,2909,2736,173,5.9
"3027","54097",9487,8954,533,5.6,9637,9059,578,6,9527,8628,899,9.4,9629,9031,598,6.2,9658,9193,465,4.8
"3028","54099",15748,14827,921,5.8,15747,14889,858,5.4,15509,14217,1292,8.3,15399,14593,806,5.2,15595,14976,619,4
"3029","54101",3201,3001,200,6.2,3311,3101,210,6.3,3253,2950,303,9.3,3202,3004,198,6.2,3158,3014,144,4.6
"3030","54103",6622,6156,466,7,6618,6135,483,7.3,6473,5829,644,9.9,6525,6079,446,6.8,6462,6102,360,5.6
"3031","54105",2233,2080,153,6.9,2312,2129,183,7.9,2225,1987,238,10.7,2236,2065,171,7.6,2256,2124,132,5.9
"3032","54107",36396,34446,1950,5.4,36741,34852,1889,5.1,35960,32828,3132,8.7,35974,34049,1925,5.4,36439,34947,1492,4.1
"3033","54109",6869,6398,471,6.9,6655,6187,468,7,6803,6134,669,9.8,6980,6567,413,5.9,7125,6816,309,4.3
"3034","55001",8191,7807,384,4.7,8163,7768,395,4.8,8110,7325,785,9.7,7913,7422,491,6.2,7703,7333,370,4.8
"3035","55003",7918,7583,335,4.2,7881,7522,359,4.6,7673,7009,664,8.7,7620,7230,390,5.1,7450,7158,292,3.9
"3036","55005",24947,24113,834,3.3,24409,23486,923,3.8,24081,22602,1479,6.1,24121,23171,950,3.9,23673,22881,792,3.3
"3037","55007",7584,7217,367,4.8,7569,7166,403,5.3,7543,6844,699,9.3,7513,7079,434,5.8,7338,6989,349,4.8
"3038","55009",142893,138989,3904,2.7,141814,137618,4196,3,141328,132694,8634,6.1,141096,136228,4868,3.5,141235,137547,3688,2.6
"3039","55011",6608,6383,225,3.4,6455,6201,254,3.9,6397,5918,479,7.5,6311,6041,270,4.3,6157,5920,237,3.8
"3040","55013",7309,6974,335,4.6,7142,6779,363,5.1,7244,6583,661,9.1,7331,6937,394,5.4,7158,6827,331,4.6
"3041","55015",27753,27040,713,2.6,27535,26798,737,2.7,27303,26004,1299,4.8,27459,26675,784,2.9,27499,26859,640,2.3
"3042","55017",33401,32312,1089,3.3,33423,32216,1207,3.6,33125,31038,2087,6.3,33581,32243,1338,4,33614,32504,1110,3.3
"3043","55019",18052,17538,514,2.8,17750,17194,556,3.1,17564,16764,800,4.6,17730,17152,578,3.3,17517,17054,463,2.6
"3044","55021",31516,30669,847,2.7,31728,30801,927,2.9,31417,29537,1880,6,31673,30587,1086,3.4,31740,30907,833,2.6
"3045","55023",7849,7562,287,3.7,7592,7287,305,4,7431,6880,551,7.4,7418,7084,334,4.5,7037,6770,267,3.8
"3046","55025",320543,313399,7144,2.2,324955,317425,7530,2.3,323340,307583,15757,4.9,328495,319051,9444,2.9,329593,322472,7121,2.2
"3047","55027",48047,46794,1253,2.6,47551,46188,1363,2.9,47709,45169,2540,5.3,47950,46410,1540,3.2,47390,46166,1224,2.6
"3048","55029",15441,14892,549,3.6,15346,14797,549,3.6,15069,14032,1037,6.9,15522,14841,681,4.4,15065,14593,472,3.1
"3049","55031",23253,22338,915,3.9,23072,22154,918,4,23372,21230,2142,9.2,22742,21719,1023,4.5,22662,21739,923,4.1
"3050","55033",24407,23669,738,3,24177,23363,814,3.4,23802,22469,1333,5.6,23891,23028,863,3.6,23915,23171,744,3.1
"3051","55035",59158,57625,1533,2.6,58925,57215,1710,2.9,58811,55491,3320,5.6,59655,57701,1954,3.3,59738,58235,1503,2.5
"3052","55037",2272,2185,87,3.8,2214,2114,100,4.5,2202,2024,178,8.1,2220,2113,107,4.8,2141,2065,76,3.5
"3053","55039",57329,55821,1508,2.6,57334,55726,1608,2.8,56178,52841,3337,5.9,56390,54540,1850,3.3,56322,54882,1440,2.6
"3054","55041",3981,3791,190,4.8,4015,3817,198,4.9,3921,3423,498,12.7,3883,3624,259,6.7,3828,3648,180,4.7
"3055","55043",28288,27501,787,2.8,27814,26959,855,3.1,27518,26067,1451,5.3,27240,26396,844,3.1,26960,26221,739,2.7
"3056","55045",21097,20558,539,2.6,21100,20524,576,2.7,20415,19411,1004,4.9,20721,20086,635,3.1,20769,20264,505,2.4
"3057","55047",9722,9401,321,3.3,9466,9117,349,3.7,9294,8651,643,6.9,9320,8913,407,4.4,9132,8828,304,3.3
"3058","55049",13815,13457,358,2.6,13700,13324,376,2.7,13519,12683,836,6.2,13582,13116,466,3.4,13563,13211,352,2.6
"3059","55051",2579,2430,149,5.8,2543,2396,147,5.8,2569,2276,293,11.4,2559,2395,164,6.4,2507,2379,128,5.1
"3060","55053",10583,10257,326,3.1,10259,9882,377,3.7,9985,9049,936,9.4,9526,9034,492,5.2,9350,8995,355,3.8
"3061","55055",46133,44820,1313,2.8,45920,44557,1363,3,45455,42942,2513,5.5,45979,44415,1564,3.4,45889,44653,1236,2.7
"3062","55057",13527,13118,409,3,13475,13050,425,3.2,13411,12435,976,7.3,13420,12837,583,4.3,13265,12838,427,3.2
"3063","55059",89636,86495,3141,3.5,90166,86779,3387,3.8,89716,83288,6428,7.2,89961,86034,3927,4.4,89931,86978,2953,3.3
"3064","55061",11219,10898,321,2.9,11019,10681,338,3.1,10705,10207,498,4.7,10770,10455,315,2.9,10795,10526,269,2.5
"3065","55063",67048,65303,1745,2.6,66220,64393,1827,2.8,65817,62224,3593,5.5,66483,64426,2057,3.1,66334,64691,1643,2.5
"3066","55065",10229,9996,233,2.3,10107,9852,255,2.5,9886,9460,426,4.3,10131,9862,269,2.7,10083,9836,247,2.4
"3067","55067",9498,9124,374,3.9,9312,8944,368,4,9368,8754,614,6.6,9405,8972,433,4.6,9231,8895,336,3.6
"3068","55069",15293,14817,476,3.1,15072,14540,532,3.5,14820,13934,886,6,14773,14224,549,3.7,14710,14261,449,3.1
"3069","55071",41283,40016,1267,3.1,40971,39647,1324,3.2,40769,38218,2551,6.3,40906,39481,1425,3.5,40384,39256,1128,2.8
"3070","55073",74054,72107,1947,2.6,73508,71483,2025,2.8,72991,69316,3675,5,73348,71118,2230,3,72936,71105,1831,2.5
"3071","55075",19635,18853,782,4,19438,18591,847,4.4,19692,18142,1550,7.9,19411,18549,862,4.4,18913,18198,715,3.8
"3072","55077",7708,7437,271,3.5,7740,7451,289,3.7,7730,7206,524,6.8,7744,7395,349,4.5,7617,7348,269,3.5
"3073","55078",1628,1534,94,5.8,1594,1469,125,7.8,1662,1402,260,15.6,1572,1439,133,8.5,1502,1419,83,5.5
